loci_ID	Signal	including_genes
214	1	ENSG00000282458,ENSG00000282542,ENSG00000282798,ENSG00000282807,ENSG00000283801,ENSG00000282591,ENSG00000282137,ENSG00000267310,ENSG00000176695,ENSG00000267792,ENSG00000266971,ENSG00000282535,ENSG00000281379,ENSG00000282059,ENSG00000282416,ENSG00000282051,ENSG00000282508,ENSG00000282339,ENSG00000222329,ENSG00000282393,ENSG00000141934,ENSG00000267124,ENSG00000105556,ENSG00000105549,ENSG00000286667,ENSG00000267443,ENSG00000183186,ENSG00000129946,ENSG00000252539,ENSG00000181781,ENSG00000099866,ENSG00000266933,ENSG00000141933,ENSG00000099804,ENSG00000197540,ENSG00000267751,ENSG00000172270,ENSG00000099822,ENSG00000267036,ENSG00000099821,ENSG00000261204,ENSG00000070388,ENSG00000070423,ENSG00000267666,ENSG00000070404,ENSG00000185198,ENSG00000213726,ENSG00000099864,ENSG00000099812,ENSG00000272473,ENSG00000267530,ENSG00000011304,ENSG00000284361,ENSG00000129951,ENSG00000263414,ENSG00000172232,ENSG00000196415,ENSG00000197561,ENSG00000197766,ENSG00000175221,ENSG00000207507,ENSG00000198858,ENSG00000116014,ENSG00000116017,ENSG00000267159,ENSG00000275162,ENSG00000065268,ENSG00000266990,ENSG00000116032,ENSG00000182087,ENSG00000274177,ENSG00000207357,ENSG00000064666,ENSG00000279753,ENSG00000064687,ENSG00000180448,ENSG00000099817,ENSG00000167468
214	2	ENSG00000064932,ENSG00000118046,ENSG00000267736,ENSG00000099625,ENSG00000267778,ENSG00000099624,ENSG00000288704,ENSG00000167470,ENSG00000099622,ENSG00000267493,ENSG00000228300,ENSG00000099617,ENSG00000240846,ENSG00000267372,ENSG00000160953,ENSG00000279488,ENSG00000267755,ENSG00000115286,ENSG00000280486,ENSG00000248015,ENSG00000130005,ENSG00000071626,ENSG00000115268,ENSG00000268798,ENSG00000115266,ENSG00000267317,ENSG00000119559,ENSG00000115257,ENSG00000115255,ENSG00000185761,ENSG00000185988,ENSG00000267092,ENSG00000181588,ENSG00000239367,ENSG00000071655,ENSG00000279009,ENSG00000267059,ENSG00000127540,ENSG00000071564,ENSG00000252933,ENSG00000275642,ENSG00000267073,ENSG00000205922,ENSG00000130270,ENSG00000079313,ENSG00000267007,ENSG00000284216,ENSG00000267244,ENSG00000267125,ENSG00000129911,ENSG00000267141,ENSG00000261526,ENSG00000267232,ENSG00000129968,ENSG00000227500,ENSG00000213638,ENSG00000133275,ENSG00000180846,ENSG00000133243,ENSG00000267283,ENSG00000279653,ENSG00000275468,ENSG00000267180,ENSG00000099875,ENSG00000172081,ENSG00000099840,ENSG00000065000,ENSG00000104885,ENSG00000267122,ENSG00000104886,ENSG00000221411,ENSG00000284129,ENSG00000104897,ENSG00000104899,ENSG00000284272,ENSG00000167476,ENSG00000104904,ENSG00000273734,ENSG00000188305,ENSG00000220008,ENSG00000288156,ENSG00000286880,ENSG00000130332,ENSG00000005206,ENSG00000178297,ENSG00000099800,ENSG00000176619,ENSG00000283728,ENSG00000267201,ENSG00000099860,ENSG00000252962,ENSG00000105694,ENSG00000263974,ENSG00000267412,ENSG00000277904,ENSG00000267214,ENSG00000267749
215	2	ENSG00000181143,ENSG00000267332,ENSG00000267154,ENSG00000170929,ENSG00000170923,ENSG00000161807,ENSG00000275787,ENSG00000170920,ENSG00000130803,ENSG00000188000,ENSG00000267418,ENSG00000267775,ENSG00000187847,ENSG00000174667,ENSG00000188314,ENSG00000237521,ENSG00000180926,ENSG00000225980,ENSG00000226480,ENSG00000196110,ENSG00000267510,ENSG00000188321,ENSG00000270011,ENSG00000270614,ENSG00000188629,ENSG00000283108,ENSG00000174652,ENSG00000287275,ENSG00000198028,ENSG00000267273,ENSG00000287960,ENSG00000260112,ENSG00000130818,ENSG00000278611,ENSG00000197961,ENSG00000171469,ENSG00000267106,ENSG00000171466,ENSG00000239830,ENSG00000224689,ENSG00000277587,ENSG00000267490,ENSG00000267612,ENSG00000196605,ENSG00000267370,ENSG00000267741,ENSG00000266950,ENSG00000127452,ENSG00000200237,ENSG00000267119,ENSG00000198258,ENSG00000267289,ENSG00000127445,ENSG00000105088,ENSG00000080573,ENSG00000267650,ENSG00000080511,ENSG00000167798,ENSG00000266204,ENSG00000130813,ENSG00000267387,ENSG00000130812,ENSG00000243207,ENSG00000130810,ENSG00000209645,ENSG00000238531,ENSG00000244165,ENSG00000130811,ENSG00000130816,ENSG00000267534,ENSG00000264266,ENSG00000105364,ENSG00000266978,ENSG00000267105,ENSG00000090339,ENSG00000267607,ENSG00000105371,ENSG00000105376,ENSG00000220201,ENSG00000167807,ENSG00000267673,ENSG00000267303,ENSG00000161847,ENSG00000274425,ENSG00000076662
215	1	ENSG00000105397,ENSG00000105401,ENSG00000284268,ENSG00000065989
215	3	ENSG00000079999,ENSG00000267197,ENSG00000180739,ENSG00000130734,ENSG00000238364,ENSG00000221410,ENSG00000129347,ENSG00000129355,ENSG00000129354,ENSG00000271010,ENSG00000129353,ENSG00000267100,ENSG00000129351,ENSG00000213339,ENSG00000079805,ENSG00000207972,ENSG00000265879,ENSG00000207752,ENSG00000275640,ENSG00000099203,ENSG00000214212,ENSG00000267544,ENSG00000142453,ENSG00000130733,ENSG00000142444,ENSG00000127616,ENSG00000266936,ENSG00000276757,ENSG00000278643,ENSG00000130164,ENSG00000284553,ENSG00000161888,ENSG00000197256,ENSG00000130158,ENSG00000267082,ENSG00000279807,ENSG00000273733,ENSG00000130173,ENSG00000267174,ENSG00000130167,ENSG00000105514,ENSG00000267576,ENSG00000105518,ENSG00000183401,ENSG00000105520,ENSG00000267277,ENSG00000173928,ENSG00000187266,ENSG00000205517,ENSG00000202357,ENSG00000198003,ENSG00000130175,ENSG00000196361,ENSG00000267477,ENSG00000161914,ENSG00000274713,ENSG00000130159,ENSG00000244080,ENSG00000213304,ENSG00000213303,ENSG00000130176,ENSG00000130165,ENSG00000198551,ENSG00000102575,ENSG00000249840,ENSG00000197332,ENSG00000267500,ENSG00000214223,ENSG00000267343,ENSG00000197933,ENSG00000266922,ENSG00000220949,ENSG00000197044,ENSG00000267646,ENSG00000177599,ENSG00000171295,ENSG00000267089,ENSG00000171291,ENSG00000278897,ENSG00000198429,ENSG00000196757,ENSG00000267179,ENSG00000267274
336	1	ENSG00000160111,ENSG00000131351,ENSG00000268289,ENSG00000099331,ENSG00000269066,ENSG00000268056,ENSG00000269836,ENSG00000269480,ENSG00000053501,ENSG00000099330,ENSG00000160113,ENSG00000269095,ENSG00000130307,ENSG00000105393,ENSG00000269307,ENSG00000160117,ENSG00000127220,ENSG00000130312,ENSG00000269815,ENSG00000130311,ENSG00000074855,ENSG00000130299,ENSG00000130300,ENSG00000269350,ENSG00000269720,ENSG00000130303,ENSG00000282851,ENSG00000141971,ENSG00000269481,ENSG00000254503,ENSG00000269053,ENSG00000188051,ENSG00000269035,ENSG00000269736,ENSG00000171773,ENSG00000130304,ENSG00000269439,ENSG00000130313,ENSG00000269161,ENSG00000167483,ENSG00000130309,ENSG00000243771,ENSG00000130477,ENSG00000269752,ENSG00000279300,ENSG00000130479,ENSG00000268112,ENSG00000130475,ENSG00000179913,ENSG00000248099,ENSG00000105639,ENSG00000105640,ENSG00000207166,ENSG00000279617,ENSG00000105641,ENSG00000007080,ENSG00000105642,ENSG00000252591,ENSG00000105643,ENSG00000279172,ENSG00000273654,ENSG00000268623,ENSG00000243455,ENSG00000096996,ENSG00000099308,ENSG00000269145,ENSG00000268173,ENSG00000105647,ENSG00000216490,ENSG00000254858,ENSG00000105649,ENSG00000268650,ENSG00000285188,ENSG00000105650,ENSG00000284797,ENSG00000130518,ENSG00000130522,ENSG00000267959,ENSG00000241464,ENSG00000130520,ENSG00000239821,ENSG00000130517,ENSG00000130513,ENSG00000264175,ENSG00000175489,ENSG00000130511,ENSG00000105655,ENSG00000268199,ENSG00000105656,ENSG00000279262,ENSG00000280121,ENSG00000268938,ENSG00000105701,ENSG00000269191,ENSG00000105700,ENSG00000268030,ENSG00000268983,ENSG00000221983,ENSG00000006016,ENSG00000006015,ENSG00000105696,ENSG00000263490,ENSG00000167487,ENSG00000105662,ENSG00000105664,ENSG00000005007,ENSG00000130283,ENSG00000223802,ENSG00000269694,ENSG00000105669,ENSG00000268193,ENSG00000105671,ENSG00000051128,ENSG00000269019,ENSG00000241172,ENSG00000064607,ENSG00000105676,ENSG00000181035,ENSG00000288837,ENSG00000064545,ENSG00000213999,ENSG00000064489,ENSG00000254901,ENSG00000064490,ENSG00000184162,ENSG00000130287,ENSG00000252973,ENSG00000267629,ENSG00000187664,ENSG00000280282,ENSG00000213996,ENSG00000105705,ENSG00000129933,ENSG00000167491,ENSG00000267234,ENSG00000207821,ENSG00000178093,ENSG00000186010,ENSG00000258674,ENSG00000250067,ENSG00000160161,ENSG00000105717,ENSG00000267178,ENSG00000259242,ENSG00000064547,ENSG00000089639,ENSG00000105726,ENSG00000181896,ENSG00000271283,ENSG00000270402,ENSG00000105708,ENSG00000275540,ENSG00000286080,ENSG00000271499,ENSG00000266904,ENSG00000287533,ENSG00000267581,ENSG00000267693,ENSG00000267419,ENSG00000081665,ENSG00000267481,ENSG00000270325,ENSG00000256771,ENSG00000270270,ENSG00000267565,ENSG00000184635,ENSG00000273791,ENSG00000274800
216	1	ENSG00000201894,ENSG00000267489,ENSG00000267779,ENSG00000267204,ENSG00000267133,ENSG00000286041,ENSG00000288790,ENSG00000200738,ENSG00000168813,ENSG00000267213,ENSG00000178904,ENSG00000105185,ENSG00000105186,ENSG00000201388,ENSG00000242325,ENSG00000242436,ENSG00000267557,ENSG00000186326,ENSG00000267475,ENSG00000213965,ENSG00000267567,ENSG00000173809,ENSG00000267245,ENSG00000021488,ENSG00000267555,ENSG00000201967,ENSG00000121289,ENSG00000239988,ENSG00000131944,ENSG00000131941,ENSG00000267611,ENSG00000267725,ENSG00000076650,ENSG00000166359,ENSG00000289378,ENSG00000130881,ENSG00000267054,ENSG00000273420,ENSG00000130876,ENSG00000267714,ENSG00000270212,ENSG00000267580,ENSG00000245848,ENSG00000267727,ENSG00000267296,ENSG00000267130,ENSG00000243864,ENSG00000266899,ENSG00000153879,ENSG00000124299,ENSG00000266985,ENSG00000232429,ENSG00000124302
217	1	ENSG00000153885,ENSG00000289539,ENSG00000277013,ENSG00000240626,ENSG00000287526,ENSG00000239253,ENSG00000249987,ENSG00000186008,ENSG00000270849,ENSG00000257103,ENSG00000166398,ENSG00000257074,ENSG00000267219,ENSG00000105220,ENSG00000266953,ENSG00000126249,ENSG00000264317,ENSG00000267024,ENSG00000126261,ENSG00000142279,ENSG00000239210,ENSG00000248830,ENSG00000268751,ENSG00000205209,ENSG00000271049,ENSG00000252230,ENSG00000268683,ENSG00000279971,ENSG00000269811,ENSG00000279329,ENSG00000089335,ENSG00000274104,ENSG00000197841,ENSG00000153896,ENSG00000270281,ENSG00000267767,ENSG00000261754,ENSG00000271666,ENSG00000269086,ENSG00000271109,ENSG00000270624,ENSG00000271171,ENSG00000269037,ENSG00000270876,ENSG00000168661,ENSG00000280106,ENSG00000180884,ENSG00000089351,ENSG00000269303,ENSG00000271032,ENSG00000105711,ENSG00000105707,ENSG00000227392,ENSG00000179066,ENSG00000285526,ENSG00000089356,ENSG00000284065,ENSG00000153902,ENSG00000279619,ENSG00000266964,ENSG00000221857,ENSG00000221946,ENSG00000089327,ENSG00000177558,ENSG00000262497,ENSG00000105699,ENSG00000271366,ENSG00000268947,ENSG00000288942,ENSG00000105698,ENSG00000105697,ENSG00000105695,ENSG00000012124,ENSG00000269553,ENSG00000284034,ENSG00000126266,ENSG00000185897,ENSG00000126251,ENSG00000268222,ENSG00000205786,ENSG00000283479,ENSG00000264400,ENSG00000233214,ENSG00000232680,ENSG00000288731,ENSG00000289246,ENSG00000126262,ENSG00000188508,ENSG00000161249,ENSG00000189001,ENSG00000105679,ENSG00000236144,ENSG00000105677,ENSG00000105675,ENSG00000283907
337	1	ENSG00000283758,ENSG00000224910,ENSG00000267626,ENSG00000249115,ENSG00000126254,ENSG00000105672,ENSG00000126267,ENSG00000105668,ENSG00000226510,ENSG00000267190,ENSG00000011590,ENSG00000272333,ENSG00000126246,ENSG00000267120,ENSG00000161265,ENSG00000205155,ENSG00000188223,ENSG00000267439,ENSG00000267796,ENSG00000267328,ENSG00000004776,ENSG00000167595,ENSG00000267049,ENSG00000004777,ENSG00000225872,ENSG00000250799,ENSG00000161270,ENSG00000126259,ENSG00000105290,ENSG00000243968,ENSG00000167604,ENSG00000280194,ENSG00000126264,ENSG00000011600,ENSG00000126243,ENSG00000267786,ENSG00000267113,ENSG00000267388,ENSG00000205138,ENSG00000181392,ENSG00000248101,ENSG00000239382,ENSG00000267698,ENSG00000105270,ENSG00000161277,ENSG00000075702,ENSG00000280023,ENSG00000105261,ENSG00000105258,ENSG00000105254,ENSG00000279504,ENSG00000126247,ENSG00000270760,ENSG00000161281,ENSG00000267005,ENSG00000196357,ENSG00000200179,ENSG00000167635,ENSG00000232677,ENSG00000267053,ENSG00000142065,ENSG00000266973,ENSG00000267363,ENSG00000181007,ENSG00000267142,ENSG00000186017,ENSG00000267309,ENSG00000267091,ENSG00000254004,ENSG00000228629,ENSG00000186020,ENSG00000233527,ENSG00000161298,ENSG00000197808,ENSG00000276071,ENSG00000225975,ENSG00000189042,ENSG00000267041,ENSG00000267260,ENSG00000267353,ENSG00000267254,ENSG00000197863,ENSG00000251247,ENSG00000206669,ENSG00000185869,ENSG00000243297,ENSG00000198453,ENSG00000197050,ENSG00000275547,ENSG00000267345,ENSG00000267672,ENSG00000267360,ENSG00000196967,ENSG00000267437,ENSG00000245680,ENSG00000188283,ENSG00000267605,ENSG00000226686,ENSG00000286449,ENSG00000181666,ENSG00000276846,ENSG00000267682,ENSG00000189164,ENSG00000279936,ENSG00000196437,ENSG00000171827,ENSG00000266916,ENSG00000267115,ENSG00000188227,ENSG00000180458,ENSG00000267470,ENSG00000171817,ENSG00000180479,ENSG00000120784,ENSG00000196381,ENSG00000267552,ENSG00000267319,ENSG00000198182,ENSG00000267152,ENSG00000287496,ENSG00000189144,ENSG00000267422,ENSG00000267640,ENSG00000225868,ENSG00000171804,ENSG00000105738,ENSG00000268051,ENSG00000268764,ENSG00000269653,ENSG00000268499,ENSG00000275132,ENSG00000011332,ENSG00000167642,ENSG00000167641,ENSG00000267748,ENSG00000286037,ENSG00000200209,ENSG00000167645,ENSG00000167644,ENSG00000099337,ENSG00000099338,ENSG00000266963,ENSG00000099341,ENSG00000179168,ENSG00000267090,ENSG00000188766,ENSG00000130244,ENSG00000171777,ENSG00000196218
338	1	ENSG00000268510,ENSG00000197110,ENSG00000272395,ENSG00000213926,ENSG00000272311,ENSG00000183709,ENSG00000182393,ENSG00000128011,ENSG00000130755,ENSG00000269246,ENSG00000179134,ENSG00000241983,ENSG00000006712,ENSG00000063322,ENSG00000288919,ENSG00000128016,ENSG00000266559,ENSG00000090924,ENSG00000105193,ENSG00000196235,ENSG00000105197,ENSG00000090932,ENSG00000186838,ENSG00000288770,ENSG00000176401,ENSG00000269792,ENSG00000269584,ENSG00000176396,ENSG00000269588,ENSG00000269188,ENSG00000244253,ENSG00000243581,ENSG00000239320,ENSG00000105198,ENSG00000269519,ENSG00000268153,ENSG00000268243,ENSG00000249861,ENSG00000226025,ENSG00000269460,ENSG00000268088,ENSG00000240320,ENSG00000006659,ENSG00000278813,ENSG00000105205,ENSG00000213921,ENSG00000276445,ENSG00000105204,ENSG00000277759,ENSG00000105202,ENSG00000275395,ENSG00000187534,ENSG00000013275,ENSG00000187187,ENSG00000269069,ENSG00000128000,ENSG00000269749,ENSG00000197782,ENSG00000269296,ENSG00000230086,ENSG00000130758,ENSG00000174521,ENSG00000105219,ENSG00000105221,ENSG00000205041,ENSG00000207631,ENSG00000206674,ENSG00000160392,ENSG00000207281,ENSG00000206925,ENSG00000105223,ENSG00000279759,ENSG00000275652,ENSG00000160396,ENSG00000105227,ENSG00000197019,ENSG00000277453,ENSG00000167565,ENSG00000268366,ENSG00000090013,ENSG00000277510,ENSG00000160460,ENSG00000160410,ENSG00000090006,ENSG00000105245,ENSG00000123815,ENSG00000223284,ENSG00000086544,ENSG00000188493,ENSG00000077312,ENSG00000261857,ENSG00000268975,ENSG00000167578,ENSG00000171570,ENSG00000282951,ENSG00000269858,ENSG00000268797,ENSG00000233622,ENSG00000237118,ENSG00000269843,ENSG00000279108,ENSG00000255974,ENSG00000198077,ENSG00000130612,ENSG00000198251,ENSG00000256612,ENSG00000269353,ENSG00000197408,ENSG00000213908,ENSG00000268101,ENSG00000271299,ENSG00000197838,ENSG00000197446,ENSG00000268529,ENSG00000224476,ENSG00000264423,ENSG00000167600,ENSG00000167601,ENSG00000269652,ENSG00000105323,ENSG00000239868,ENSG00000105329,ENSG00000286177,ENSG00000142039,ENSG00000255730,ENSG00000142046,ENSG00000123810,ENSG00000277744,ENSG00000077348,ENSG00000248098,ENSG00000268987,ENSG00000268475,ENSG00000177191,ENSG00000105341,ENSG00000277136,ENSG00000204978,ENSG00000267107,ENSG00000268034,ENSG00000269800,ENSG00000289298,ENSG00000268355,ENSG00000270164,ENSG00000268027,ENSG00000007129,ENSG00000280014,ENSG00000239736,ENSG00000269266,ENSG00000105352,ENSG00000268997,ENSG00000269354,ENSG00000268582,ENSG00000007306,ENSG00000105388,ENSG00000267881,ENSG00000086548,ENSG00000268833,ENSG00000170956,ENSG00000269119,ENSG00000278239,ENSG00000273111,ENSG00000142025,ENSG00000105372,ENSG00000276926,ENSG00000105369,ENSG00000076928,ENSG00000268041,ENSG00000105404,ENSG00000285505,ENSG00000105409,ENSG00000105737,ENSG00000105732,ENSG00000289115,ENSG00000028277,ENSG00000254887,ENSG00000266226,ENSG00000259436
218	1	ENSG00000267282,ENSG00000130204,ENSG00000130203,ENSG00000280087,ENSG00000130208,ENSG00000214855,ENSG00000267467,ENSG00000224916,ENSG00000234906,ENSG00000267114,ENSG00000104853,ENSG00000104856,ENSG00000104859,ENSG00000207003,ENSG00000170684,ENSG00000267348,ENSG00000142252,ENSG00000007047,ENSG00000104866,ENSG00000267346,ENSG00000267044,ENSG00000179846,ENSG00000007255,ENSG00000189114,ENSG00000283632,ENSG00000104879,ENSG00000242675,ENSG00000104892,ENSG00000104884,ENSG00000104881,ENSG00000117877,ENSG00000012061,ENSG00000275726,ENSG00000125740,ENSG00000125744,ENSG00000213889,ENSG00000125753,ENSG00000125741,ENSG00000177464,ENSG00000125746,ENSG00000284544,ENSG00000267757,ENSG00000241226,ENSG00000010310,ENSG00000207773,ENSG00000283212,ENSG00000125743,ENSG00000011478,ENSG00000177051,ENSG00000279407,ENSG00000237452,ENSG00000177045,ENSG00000259605,ENSG00000267395,ENSG00000104936,ENSG00000268434,ENSG00000185800,ENSG00000104941,ENSG00000125755,ENSG00000269148,ENSG00000170608,ENSG00000170604,ENSG00000176182,ENSG00000188425,ENSG00000104967,ENSG00000104983,ENSG00000211580,ENSG00000008438,ENSG00000268401,ENSG00000204869,ENSG00000267922,ENSG00000268053,ENSG00000188624,ENSG00000259339,ENSG00000204866,ENSG00000269729,ENSG00000268621,ENSG00000268879,ENSG00000268460,ENSG00000269637,ENSG00000269745,ENSG00000188293,ENSG00000277748,ENSG00000268238,ENSG00000124440,ENSG00000199796,ENSG00000269124,ENSG00000011485,ENSG00000268810,ENSG00000269151,ENSG00000169515,ENSG00000277531,ENSG00000182013,ENSG00000230510,ENSG00000204851,ENSG00000204850,ENSG00000278797,ENSG00000249210,ENSG00000160014,ENSG00000269292,ENSG00000160013,ENSG00000167414,ENSG00000279161,ENSG00000197380,ENSG00000245598,ENSG00000105287,ENSG00000243560,ENSG00000211513,ENSG00000090372,ENSG00000269487,ENSG00000222614,ENSG00000181027,ENSG00000105281,ENSG00000275719,ENSG00000275862,ENSG00000269576,ENSG00000269014,ENSG00000042753,ENSG00000160007,ENSG00000279948,ENSG00000130751,ENSG00000130748,ENSG00000130749,ENSG00000142230,ENSG00000105327,ENSG00000265134,ENSG00000284411,ENSG00000286669,ENSG00000105321,ENSG00000257704,ENSG00000197405,ENSG00000134830,ENSG00000134815,ENSG00000288827,ENSG00000105419,ENSG00000118160,ENSG00000287896,ENSG00000118162,ENSG00000268061,ENSG00000105402,ENSG00000279861
219	1	ENSG00000118156,ENSG00000276588,ENSG00000268746,ENSG00000277383,ENSG00000063169,ENSG00000269806,ENSG00000278999,ENSG00000024422,ENSG00000105373,ENSG00000221803,ENSG00000269656,ENSG00000178980,ENSG00000213035,ENSG00000271150,ENSG00000178928,ENSG00000105392,ENSG00000259009,ENSG00000259108,ENSG00000105398,ENSG00000188334,ENSG00000169393,ENSG00000105507,ENSG00000105499,ENSG00000269420,ENSG00000105486,ENSG00000269534,ENSG00000269321,ENSG00000185453,ENSG00000105483,ENSG00000280353,ENSG00000268583,ENSG00000268001,ENSG00000268186,ENSG00000178150,ENSG00000105479,ENSG00000142227,ENSG00000161558,ENSG00000105467,ENSG00000105438,ENSG00000105464,ENSG00000105447,ENSG00000182324,ENSG00000268530,ENSG00000268465,ENSG00000105443,ENSG00000142235,ENSG00000287603,ENSG00000088002,ENSG00000105523,ENSG00000177202,ENSG00000063177,ENSG00000268093,ENSG00000063176,ENSG00000105516,ENSG00000063180,ENSG00000232871,ENSG00000142233,ENSG00000176920,ENSG00000176909,ENSG00000105538,ENSG00000182264,ENSG00000174951,ENSG00000105550,ENSG00000206758,ENSG00000105552,ENSG00000286024,ENSG00000087076,ENSG00000105559,ENSG00000087074,ENSG00000104804,ENSG00000104805,ENSG00000235191,ENSG00000260366,ENSG00000104808,ENSG00000087088,ENSG00000267898,ENSG00000087086,ENSG00000104812,ENSG00000183207,ENSG00000273898,ENSG00000104826,ENSG00000268655,ENSG00000104827,ENSG00000267335,ENSG00000267019,ENSG00000267099,ENSG00000104818,ENSG00000267631,ENSG00000267685,ENSG00000268669,ENSG00000189052,ENSG00000213030,ENSG00000269706,ENSG00000196337,ENSG00000283663,ENSG00000283251,ENSG00000268108,ENSG00000225950,ENSG00000268287,ENSG00000104848,ENSG00000265675,ENSG00000104852,ENSG00000104863,ENSG00000221916,ENSG00000177380,ENSG00000130528,ENSG00000130529,ENSG00000269009,ENSG00000235555,ENSG00000063127,ENSG00000265407,ENSG00000197813,ENSG00000104894,ENSG00000074219,ENSG00000268157,ENSG00000104901,ENSG00000268686,ENSG00000161609,ENSG00000142538,ENSG00000261949,ENSG00000104888,ENSG00000104872,ENSG00000161618,ENSG00000269469,ENSG00000090554,ENSG00000273189,ENSG00000142541,ENSG00000201675,ENSG00000199631,ENSG00000202503,ENSG00000200259,ENSG00000142534,ENSG00000200530,ENSG00000207782,ENSG00000268681,ENSG00000104870,ENSG00000142552,ENSG00000142546,ENSG00000207073,ENSG00000126460,ENSG00000126464,ENSG00000268636,ENSG00000126458,ENSG00000126461,ENSG00000126456,ENSG00000126453,ENSG00000126457,ENSG00000274306,ENSG00000268677,ENSG00000224420,ENSG00000169169,ENSG00000243829,ENSG00000126467,ENSG00000206599,ENSG00000196961,ENSG00000276270,ENSG00000010361,ENSG00000269194,ENSG00000104973,ENSG00000284114,ENSG00000268006,ENSG00000104960,ENSG00000268047,ENSG00000265954,ENSG00000269352,ENSG00000039650,ENSG00000204673,ENSG00000104946,ENSG00000284394,ENSG00000104951,ENSG00000213024,ENSG00000269179,ENSG00000169136,ENSG00000283842,ENSG00000161640,ENSG00000221125,ENSG00000161643,ENSG00000105053,ENSG00000276729,ENSG00000142528,ENSG00000269091,ENSG00000204666,ENSG00000269540,ENSG00000267890,ENSG00000287001,ENSG00000161652,ENSG00000105357
