targetId	diseaseId	drugId	clinicalPhase	clinicalStatus	diseaseFromSource	isApproved	isComplex	actionType	mechanismOfAction	references	targetName	targetType	target	chemblId	phenotype_id
ENSG00000115232	HP_0002140	CHEMBL1201607	2.0	Completed	Acute Ischemic Stroke			INHIBITOR	Integrin alpha-4/beta-7 inhibitor	[Row(ids=['setid=c5fdde91-1989-4dd2-9129-4f3323ea2962', 'setid=c5fdde91-1989-4dd2-9129-4f3323ea2962'], source='DailyMed', urls=['http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c5fdde91-1989-4dd2-9129-4f3323ea2962', 'http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c5fdde91-1989-4dd2-9129-4f3323ea2962'])]	Integrin alpha-4/beta-7	protein complex	ENSG00000115232	CHEMBL1201607	ENSG00000115232
ENSG00000115232	HP_0002140	CHEMBL1201607	2.0	Completed	Acute Ischemic Stroke			INHIBITOR	Integrin alpha-4/beta-1 inhibitor	[Row(ids=['setid=c5fdde91-1989-4dd2-9129-4f3323ea2962', 'setid=c5fdde91-1989-4dd2-9129-4f3323ea2962'], source='DailyMed', urls=['http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c5fdde91-1989-4dd2-9129-4f3323ea2962', 'http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c5fdde91-1989-4dd2-9129-4f3323ea2962'])]	Integrin alpha-4/beta-1	protein complex	ENSG00000115232	CHEMBL1201607	ENSG00000115232
ENSG00000115232	HP_0002140	CHEMBL1201607	2.0	Completed	Acute Ischemic Stroke			INHIBITOR	Integrin alpha-4/beta-7 inhibitor	[Row(ids=['setid=c5fdde91-1989-4dd2-9129-4f3323ea2962', 'setid=c5fdde91-1989-4dd2-9129-4f3323ea2962'], source='DailyMed', urls=['http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c5fdde91-1989-4dd2-9129-4f3323ea2962', 'http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c5fdde91-1989-4dd2-9129-4f3323ea2962'])]	Integrin alpha-4/beta-7	protein complex	ENSG00000115232	CHEMBL1201607	ENSG00000115232
ENSG00000115604	EFO_0000574	CHEMBL2108034	1.0	Completed	Lymphoma			AGONIST	IL18 Receptor agonist	[Row(ids=['29517616'], source='PubMed', urls=['https://pubmed.ncbi.nlm.nih.gov/29517616/'])]	IL18 Receptor	protein complex	ENSG00000115604	CHEMBL2108034	ENSG00000115604
ENSG00000135605	EFO_0001421	CHEMBL4085457	1.0	Completed	Hepatic Impairment			INHIBITOR	TEC family kinase inhibitor	[Row(ids=['label/2023/215830s000lbl.pdf', 'label/2023/215830s000lbl.pdf'], source='FDA', urls=['https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/215830s000lbl.pdf', 'https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/215830s000lbl.pdf'])]	TEC family kinase	protein family	ENSG00000135605	CHEMBL4085457	ENSG00000135605
ENSG00000135605	EFO_0001421	CHEMBL4085457	1.0	Completed	Hepatic Impairment			INHIBITOR	TEC family kinase inhibitor	[Row(ids=['31082193', '31082193'], source='PubMed', urls=['http://europepmc.org/abstract/MED/31082193', 'http://europepmc.org/abstract/MED/31082193'])]	TEC family kinase	protein family	ENSG00000135605	CHEMBL4085457	ENSG00000135605
ENSG00000137806	HP_0001541	CHEMBL1703	2.0	Suspended	Malignant Ascites			INHIBITOR	Mitochondrial complex I (NADH dehydrogenase) inhibitor	[Row(ids=['23277337', '23358356', '25017630', '24847880'], source='PubMed', urls=['http://europepmc.org/abstract/MED/23277337', 'http://europepmc.org/abstract/MED/23358356', 'http://europepmc.org/abstract/MED/25017630', 'http://europepmc.org/abstract/MED/24847880'])]	Mitochondrial complex I (NADH dehydrogenase)	protein complex	ENSG00000137806	CHEMBL1703	ENSG00000137806
ENSG00000137806	HP_0001541	CHEMBL1431	2.0	Suspended	Malignant Ascites			INHIBITOR	Mitochondrial complex I (NADH dehydrogenase) inhibitor	[Row(ids=['23277337', '23358356', '25017630', '24847880'], source='PubMed', urls=['http://europepmc.org/abstract/MED/23277337', 'http://europepmc.org/abstract/MED/23358356', 'http://europepmc.org/abstract/MED/25017630', 'http://europepmc.org/abstract/MED/24847880'])]	Mitochondrial complex I (NADH dehydrogenase)	protein complex	ENSG00000137806	CHEMBL1431	ENSG00000137806
ENSG00000137806	MONDO_0001941	CHEMBL1431	2.0	Withdrawn	Visual Impairment			INHIBITOR	Mitochondrial complex I (NADH dehydrogenase) inhibitor	[Row(ids=['23277337', '23358356', '25017630', '24847880'], source='PubMed', urls=['http://europepmc.org/abstract/MED/23277337', 'http://europepmc.org/abstract/MED/23358356', 'http://europepmc.org/abstract/MED/25017630', 'http://europepmc.org/abstract/MED/24847880'])]	Mitochondrial complex I (NADH dehydrogenase)	protein complex	ENSG00000137806	CHEMBL1431	ENSG00000137806
ENSG00000138160	EFO_0000389	CHEMBL228814	2.0	Completed	Melanoma (Skin)			INHIBITOR	Kinesin-like protein 1 inhibitor	[Row(ids=['18290633'], source='PubMed', urls=['http://europepmc.org/abstract/MED/18290633']), Row(ids=['https://clincancerres.aacrjournals.org/content/16/2/566'], source='Other', urls=['https://clincancerres.aacrjournals.org/content/16/2/566'])]	Kinesin-like protein 1	single protein	ENSG00000138160	CHEMBL228814	ENSG00000138160
ENSG00000005844	EFO_0000540	CHEMBL1201575	4.0		IMMUNOSUPPRESSANTS	True	True	INHIBITOR	Integrin alpha-L/beta-2 (LFA-1) inhibitor	[Row(ids=['label/2009/125075s130lbl.pdf'], source='FDA', urls=['http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/125075s130lbl.pdf'])]	Integrin alpha-L/beta-2 (LFA-1)	protein complex	ENSG00000005844	CHEMBL1201575	ENSG00000005844
ENSG00000005844	EFO_0000540	CHEMBL1201575	1.0	Withdrawn	Autoimmune Diseases	True	True	INHIBITOR	Integrin alpha-L/beta-2 (LFA-1) inhibitor	[Row(ids=['label/2009/125075s130lbl.pdf'], source='FDA', urls=['http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/125075s130lbl.pdf'])]	Integrin alpha-L/beta-2 (LFA-1)	protein complex	ENSG00000005844	CHEMBL1201575	ENSG00000005844
ENSG00000066230	EFO_0001365	CHEMBL3989689	2.0	Withdrawn	Age-Related Macular Degeneration	False	False	INHIBITOR	Sodium/hydrogen exchanger 3 inhibitor	[Row(ids=['19668729', '9886929'], source='PubMed', urls=['http://europepmc.org/abstract/MED/19668729', 'http://europepmc.org/abstract/MED/9886929'])]	Sodium/hydrogen exchanger 3	single protein	ENSG00000066230	CHEMBL3989689	ENSG00000066230
ENSG00000066230	EFO_0001365	CHEMBL444929	3.0	Terminated	"""Wet"" Age-Related Macular Degeneration"	False	False	INHIBITOR	Sodium/hydrogen exchanger 3 inhibitor	[Row(ids=['19668729', '9886929'], source='PubMed', urls=['http://europepmc.org/abstract/MED/19668729', 'http://europepmc.org/abstract/MED/9886929'])]	Sodium/hydrogen exchanger 3	single protein	ENSG00000066230	CHEMBL444929	ENSG00000066230
ENSG00000066230	EFO_0001365	CHEMBL444929	3.0	Unknown status	Age-related Macular Degeneration	False	False	INHIBITOR	Sodium/hydrogen exchanger 3 inhibitor	[Row(ids=['19668729', '9886929'], source='PubMed', urls=['http://europepmc.org/abstract/MED/19668729', 'http://europepmc.org/abstract/MED/9886929'])]	Sodium/hydrogen exchanger 3	single protein	ENSG00000066230	CHEMBL444929	ENSG00000066230
ENSG00000066230	EFO_0001365	CHEMBL444929	2.0	Completed	Neovascular Age Related Macular Degeneration	False	False	INHIBITOR	Sodium/hydrogen exchanger 3 inhibitor	[Row(ids=['19668729', '9886929'], source='PubMed', urls=['http://europepmc.org/abstract/MED/19668729', 'http://europepmc.org/abstract/MED/9886929'])]	Sodium/hydrogen exchanger 3	single protein	ENSG00000066230	CHEMBL444929	ENSG00000066230
ENSG00000066230	EFO_0001365	CHEMBL3989689	3.0	Unknown status	Age-related Macular Degeneration	False	False	INHIBITOR	Sodium/hydrogen exchanger 3 inhibitor	[Row(ids=['19668729', '9886929'], source='PubMed', urls=['http://europepmc.org/abstract/MED/19668729', 'http://europepmc.org/abstract/MED/9886929'])]	Sodium/hydrogen exchanger 3	single protein	ENSG00000066230	CHEMBL3989689	ENSG00000066230
ENSG00000066230	EFO_0001365	CHEMBL3989689	3.0	Terminated	"""Wet"" Age-Related Macular Degeneration"	False	False	INHIBITOR	Sodium/hydrogen exchanger 3 inhibitor	[Row(ids=['19668729', '9886929'], source='PubMed', urls=['http://europepmc.org/abstract/MED/19668729', 'http://europepmc.org/abstract/MED/9886929'])]	Sodium/hydrogen exchanger 3	single protein	ENSG00000066230	CHEMBL3989689	ENSG00000066230
ENSG00000066230	EFO_0001365	CHEMBL3989689	2.0	Completed	Neovascular Age Related Macular Degeneration	False	False	INHIBITOR	Sodium/hydrogen exchanger 3 inhibitor	[Row(ids=['19668729', '9886929'], source='PubMed', urls=['http://europepmc.org/abstract/MED/19668729', 'http://europepmc.org/abstract/MED/9886929'])]	Sodium/hydrogen exchanger 3	single protein	ENSG00000066230	CHEMBL3989689	ENSG00000066230
ENSG00000066230	EFO_0001365	CHEMBL444929	2.0	Withdrawn	Age-Related Macular Degeneration	False	False	INHIBITOR	Sodium/hydrogen exchanger 3 inhibitor	[Row(ids=['19668729', '9886929'], source='PubMed', urls=['http://europepmc.org/abstract/MED/19668729', 'http://europepmc.org/abstract/MED/9886929'])]	Sodium/hydrogen exchanger 3	single protein	ENSG00000066230	CHEMBL444929	ENSG00000066230
ENSG00000096968	EFO_0004251	CHEMBL1789941	2.0	Terminated	MPN (Myeloproliferative Neoplasms)	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2012/202192s001lbl.pdf', 'label/2012/202192s001lbl.pdf'], source='FDA', urls=['http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf', 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1789941	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL1789941	3.0	Completed	MPN (Myeloproliferative Neoplasms)	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2012/202192s001lbl.pdf', 'label/2012/202192s001lbl.pdf'], source='FDA', urls=['http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf', 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1789941	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL1789941	1.0	Completed	Myeloproliferative Neoplasms	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2012/202192s001lbl.pdf', 'label/2012/202192s001lbl.pdf'], source='FDA', urls=['http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf', 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1789941	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL1287853	1.0	Recruiting	Myeloproliferative Neoplasm	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['18394554', '18394554'], source='PubMed', urls=['http://europepmc.org/abstract/MED/18394554', 'http://europepmc.org/abstract/MED/18394554'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1287853	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL1287853	1.0	Recruiting	Myeloproliferative Neoplasm	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2019/212327s000lbl.pdf', 'label/2019/212327s000lbl.pdf'], source='FDA', urls=['https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212327s000lbl.pdf', 'https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212327s000lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1287853	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL1789941	2.0	Terminated	MPN (Myeloproliferative Neoplasms)	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2012/202192s001lbl.pdf', 'label/2012/202192s001lbl.pdf'], source='FDA', urls=['http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf', 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1789941	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL2035187	2.0	Terminated	Myeloproliferative Diseases			INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['21604762', '22339472', '22829080', '21604762', '22339472', '22829080'], source='PubMed', urls=['http://europepmc.org/abstract/MED/21604762', 'http://europepmc.org/abstract/MED/22339472', 'http://europepmc.org/abstract/MED/22829080', 'http://europepmc.org/abstract/MED/21604762', 'http://europepmc.org/abstract/MED/22339472', 'http://europepmc.org/abstract/MED/22829080']), Row(ids=['http://www.ctibiopharma.com/pipeline/pacritinib/'], source='Other', urls=['http://www.ctibiopharma.com/pipeline/pacritinib/'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL2035187	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL2035187	2.0	Terminated	Myeloproliferative Diseases			INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['setid=4b5ab444-0e1a-4984-99db-76ad11a298ee', 'setid=4b5ab444-0e1a-4984-99db-76ad11a298ee', 'setid=4b5ab444-0e1a-4984-99db-76ad11a298ee'], source='DailyMed', urls=['https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4b5ab444-0e1a-4984-99db-76ad11a298ee', 'https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4b5ab444-0e1a-4984-99db-76ad11a298ee', 'https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4b5ab444-0e1a-4984-99db-76ad11a298ee'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL2035187	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL1789941	2.0	Terminated	Myeloproliferative Neoplasm (MPN)	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2012/202192s001lbl.pdf', 'label/2012/202192s001lbl.pdf'], source='FDA', urls=['http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf', 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1789941	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL1789941	2.0	Completed	MPN (Myeloproliferative Neoplasms)	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2012/202192s001lbl.pdf', 'label/2012/202192s001lbl.pdf'], source='FDA', urls=['http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf', 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1789941	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL1789941	2.0	Completed	Myeloproliferative Diseases	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2012/202192s001lbl.pdf', 'label/2012/202192s001lbl.pdf'], source='FDA', urls=['http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf', 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1789941	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL4297216	4.0			True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2019/212327s000lbl.pdf', 'label/2019/212327s000lbl.pdf'], source='FDA', urls=['https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212327s000lbl.pdf', 'https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212327s000lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL4297216	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL1795071	4.0			True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2012/202192s001lbl.pdf', 'label/2012/202192s001lbl.pdf'], source='FDA', urls=['http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf', 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1795071	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL1287853	2.0	Recruiting	Myeloproliferative Neoplasm	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['18394554', '18394554'], source='PubMed', urls=['http://europepmc.org/abstract/MED/18394554', 'http://europepmc.org/abstract/MED/18394554'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1287853	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL1287853	2.0	Recruiting	Myeloproliferative Neoplasm	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2019/212327s000lbl.pdf', 'label/2019/212327s000lbl.pdf'], source='FDA', urls=['https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212327s000lbl.pdf', 'https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212327s000lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1287853	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL3545328	1.0	Terminated	Myeloproliferative Disorders			INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['24374145', '24766055'], source='PubMed', urls=['http://europepmc.org/abstract/MED/24374145', 'http://europepmc.org/abstract/MED/24766055'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL3545328	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL1789941	2.0	Completed	Myeloproliferative Diseases	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2012/202192s001lbl.pdf', 'label/2012/202192s001lbl.pdf'], source='FDA', urls=['http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf', 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1789941	ENSG00000096968
ENSG00000096968	EFO_0004251	CHEMBL1789941	2.0	Completed	MPN (Myeloproliferative Neoplasms)	True	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2012/202192s001lbl.pdf', 'label/2012/202192s001lbl.pdf'], source='FDA', urls=['http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf', 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1789941	ENSG00000096968
ENSG00000096968	MONDO_0026045	CHEMBL1789941	1.0	Recruiting	Prurigo Nodularis	False	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2012/202192s001lbl.pdf', 'label/2012/202192s001lbl.pdf'], source='FDA', urls=['http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf', 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1789941	ENSG00000096968
ENSG00000096968	MONDO_0026045	CHEMBL1789941	3.0	Recruiting	Prurigo Nodularis	False	False	INHIBITOR	Tyrosine-protein kinase JAK2 inhibitor	[Row(ids=['label/2012/202192s001lbl.pdf', 'label/2012/202192s001lbl.pdf'], source='FDA', urls=['http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf', 'http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/202192s001lbl.pdf'])]	Tyrosine-protein kinase JAK2	single protein	ENSG00000096968	CHEMBL1789941	ENSG00000096968
ENSG00000102882	EFO_0002618	CHEMBL4650285	2.0	Completed	Pancreatic Cancer			INHIBITOR	Mitogen-activated protein kinase; ERK1/ERK2 inhibitor	[Row(ids=['31744895'], source='PubMed', urls=['http://europepmc.org/abstract/MED/31744895']), Row(ids=['https://ascopubs.org/doi/abs/10.1200/JCO.2019.37.15_suppl.3001'], source='Other', urls=['https://ascopubs.org/doi/abs/10.1200/JCO.2019.37.15_suppl.3001'])]	Mitogen-activated protein kinase; ERK1/ERK2	protein family	ENSG00000102882	CHEMBL4650285	ENSG00000102882
ENSG00000102882	EFO_0002618	CHEMBL3590106	1.0	Recruiting	Pancreatic Cancer			INHIBITOR	MAP kinase ERK1 inhibitor	[Row(ids=['https://biomed-valley.com/portfolio/bvd-523', 'https://biomed-valley.com/portfolio/bvd-523'], source='Other', urls=['https://biomed-valley.com/portfolio/bvd-523', 'https://biomed-valley.com/portfolio/bvd-523']), Row(ids=['10.1158/1538-7445.AM2015-4693', '10.1158/1538-7445.AM2015-4693'], source='DOI', urls=['http://cancerres.aacrjournals.org/content/75/15_Supplement/4693', 'http://cancerres.aacrjournals.org/content/75/15_Supplement/4693'])]	MAP kinase ERK1	single protein	ENSG00000102882	CHEMBL3590106	ENSG00000102882
ENSG00000102882	EFO_0002618	CHEMBL3590106	1.0	Terminated				INHIBITOR	MAP kinase ERK1 inhibitor	[Row(ids=['https://biomed-valley.com/portfolio/bvd-523', 'https://biomed-valley.com/portfolio/bvd-523'], source='Other', urls=['https://biomed-valley.com/portfolio/bvd-523', 'https://biomed-valley.com/portfolio/bvd-523']), Row(ids=['10.1158/1538-7445.AM2015-4693', '10.1158/1538-7445.AM2015-4693'], source='DOI', urls=['http://cancerres.aacrjournals.org/content/75/15_Supplement/4693', 'http://cancerres.aacrjournals.org/content/75/15_Supplement/4693'])]	MAP kinase ERK1	single protein	ENSG00000102882	CHEMBL3590106	ENSG00000102882
ENSG00000111424	EFO_1001173	CHEMBL1200622	4.0	Completed	Secondary Hyperparathyroidism	True	False	AGONIST	Vitamin D receptor agonist	[Row(ids=['setid=1b27c026-2d60-47b4-2a9c-ded1818f21b5'], source='DailyMed', urls=['http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=1b27c026-2d60-47b4-2a9c-ded1818f21b5'])]	Vitamin D receptor	single protein	ENSG00000111424	CHEMBL1200622	ENSG00000111424
ENSG00000111424	EFO_1001173	CHEMBL1200622	4.0	Completed	Secondary Hyperparathyroidism	True	False	AGONIST	Vitamin D receptor agonist	[Row(ids=['setid=1b27c026-2d60-47b4-2a9c-ded1818f21b5'], source='DailyMed', urls=['http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=1b27c026-2d60-47b4-2a9c-ded1818f21b5'])]	Vitamin D receptor	single protein	ENSG00000111424	CHEMBL1200622	ENSG00000111424
